Question ID,Sentence Position,Answer,is correct,Q score,IR score,join score,category,Wikipedia Score,Wikipedia Found,SearchWords,SearchFound,WikipediaLen
163253,1,sparta,0,0.0150445653133,0.0,0.00432101226535,history,0.12694906666818473,1,34,,51.665
163253,1,david_livingstone,0,0.00670756746185,0.0,0.00420666568097,history,0.08826521452935192,1,34,,39.32
163253,1,fashoda_incident,0,0.00679504925541,0.0,0.00420786554265,history,0.12180629827688651,1,34,,9.9
163253,2,spartacus,1,0.482631273125,9.62103893124,0.328556990977,history,0.20509988230215903,1,38,,19.631
163253,2,treaty_of_brest-litovsk,0,0.0147368162874,0.0,0.00399544505694,history,0.2375712030933409,1,38,,19.274
163253,2,nero,0,0.0136591702034,0.0,0.00398176481524,history,0.11902788228142443,1,38,,61.905
163253,2,gaius_marius,0,0.0074691227401,2.05300610556,0.0306140596148,history,0.16431075587687435,1,38,,33.313
105024,0,battle_of_trenton,1,0.153898003464,5.39261667148,0.137241586229,history,0.09100937672366244,1,14,,25.9
105024,0,ming_dynasty,0,0.0,2.08803278621,0.0380519621416,history,0.01719513033908797,1,14,,87.234
105024,0,battle_of_the_coral_sea,0,0.0,1.92234122055,0.0354117600388,history,0.05535218292839169,1,14,,114.849
105024,0,shaka,0,0.0,1.8318499752,0.0339698328332,history,0.04345684735058087,1,14,,39.448
105024,0,battle_of_antietam,0,0.0,3.16434038185,0.05520231959,history,0.1070876400784417,1,14,,64.033
105024,0,battle_of_hastings,0,0.0147822623448,0.0,0.00501587867585,history,0.13864163347974426,1,14,,35.549
105024,0,black_hawk_war,0,0.0,2.53835151659,0.0452275383644,history,0.04224285005695971,1,14,,52.418
105024,0,georges_clemenceau,0,0.0,2.42079308396,0.0433543107213,history,0.035962755662499346,1,14,,43.696
105024,1,battle_of_trenton,1,0.0,3.33841968139,0.0661412815903,history,0.0936000936000936,1,33,,25.9
105024,1,battle_of_bunker_hill,0,0.0,2.83079881725,0.056913458124,history,0.12404700885447549,1,33,,36.643
105024,2,battle_of_trenton,1,0.0746346627072,5.47680281771,0.1186486874,history,0.1090165796048149,1,51,,25.9
105024,2,battle_of_kings_mountain,0,0.0303737841621,0.0,0.00543368263765,history,0.08062909120647613,1,51,,17.023
105024,2,john_brown_(abolitionist),0,0.0,1.69610279691,0.0328300538072,history,0.033289212705150985,1,51,,78.928
105024,2,battle_of_blenheim,0,0.00828678951847,0.0,0.00507041616475,history,0.07203938531596013,1,51,,55.253
105024,2,battle_of_shiloh,0,0.0,2.0401254944,0.0384882211556,history,0.08346604434384004,1,51,,46.984
105024,2,thomas_paine,0,0.00907639670035,0.0,0.00508340289384,history,0.023775685280899076,1,51,,55.255
105024,3,battle_of_trenton,1,0.0491338252475,5.51185680528,0.116911331044,history,0.11056511056511056,1,66,,25.9
105024,3,second_boer_war,0,0.0,1.68685354151,0.0343428934414,history,0.07057130001692151,1,66,,116.581
105024,3,horatio_gates,0,0.0,2.08838659254,0.041283418496,history,0.10423873437572068,1,66,,16.425
105024,3,john_hancock,0,0.0112298613377,1.881301208,0.0391153005823,history,0.046896707357493954,1,66,,42.97
2630,0,justinian_i,1,0.0164523847481,6.95437447448,0.108940669529,history,0.019494398841475725,1,15,,47.877
2630,0,henry_vii_of_england,0,0.0125097575541,0.0,0.00444904228648,history,0.010647246089798874,1,15,,31.307
2630,0,maria_theresa,0,0.0942640048016,5.45423482042,0.107660503518,history,0.024802048649218426,1,15,,53.759
2630,0,october_manifesto,0,0.0228250913723,0.0,0.00459589644142,history,0.010023555355084448,1,15,,6.651
2630,0,huldrych_zwingli,0,0.00978548373848,3.4906061467,0.0557251726454,history,0.016711429424052522,1,15,,55.85
2630,0,maginot_line,0,0.0,2.47633278125,0.0395252360815,history,0.0,1,15,,25.173
2630,0,suleiman_the_magnificent,0,0.00996791030176,0.0,0.00441285530147,history,0.014374399195033645,1,15,,37.103
2630,1,justinian_i,1,0.0221014508132,6.51624143281,0.118591622648,history,0.02329687773637896,1,26,,47.877
2630,2,justinian_i,1,0.00721318943715,6.76560597512,0.117366949005,history,0.029241598262213588,1,35,,47.877
2630,2,otto_von_bismarck,0,0.0288660123295,1.97755060439,0.04049893203,history,0.02096655833944858,1,35,,76.312
2630,3,justinian_i,1,0.0405642957285,8.93192748031,0.169292350519,history,0.03224637402349368,1,57,,47.877
2630,3,antonio_lopez_de_santa_anna,0,0.0,3.14846099718,0.0557047729672,history,0,0,57,,0.0
2630,3,john_hancock,0,0.00710868946416,0.0,0.00496088540275,history,0.033479089858693745,1,57,,42.97
2630,3,james_g._blaine,0,0.0060027879787,0.0,0.00494302120443,history,0.01910798468085571,1,57,,51.416
2630,4,justinian_i,1,0.0537818756888,8.56675812059,0.162334277165,history,0.0941566202547467,1,63,,47.877
2630,4,antonio_lopez_de_santa_anna,0,0.0,3.60817260675,0.0606743009113,history,0,0,63,,0.0
2630,4,mali_empire,0,0.00884937763479,0.0,0.00479488035982,history,0.10679962904507545,1,63,,50.235
2630,4,genghis_khan,0,0.0,1.97643122368,0.0353415488433,history,0.08735569221971277,1,63,,68.503
102996,0,khmer_empire,1,0.0449024033195,3.50260091143,0.0693799565659,history,0.21356000296023767,1,15,,31.529
102996,0,yuan_dynasty,0,0.0298139946912,0.0,0.00523416476427,history,0.06828424454864114,1,15,,43.934
102996,1,khmer_empire,1,0.0544911346952,6.82884026832,0.127308610729,history,0.22671661480377267,1,27,,31.529
102996,1,ethiopia,0,0.0,2.4277726526,0.0412252162261,history,0.1553128957492055,1,27,,83.702
102996,1,kublai_khan,0,0.0111571880989,0.0,0.00470256285745,history,0.14913242213423408,1,27,,59.604
102996,2,khmer_empire,1,0.398299272071,8.16170451955,0.256977696902,history,0.20183438623604819,1,44,,31.529
102996,2,fourth_crusade,0,0.0,2.0385944781,0.0305121044235,history,0.1108083865668726,1,44,,43.277
102996,2,parthian_empire,0,0.00628996807058,2.62732193516,0.0389941310589,history,0.14221974344673732,1,44,,65.2
102996,2,inca_empire,0,0.0114013086223,2.80747971537,0.0420847472343,history,0.1625976799495219,1,44,,46.825
102996,3,khmer_empire,1,0.652652559826,9.65237220345,0.381340633168,history,0.2176430893944382,1,58,,31.529
102996,3,golden_horde,0,0.00382221814481,2.26692451828,0.0313678363318,history,0.13950181842417178,1,58,,52.774
102996,3,byzantine_empire,0,0.00853863437025,2.54469389404,0.0353018144962,history,0.12848791142899973,1,58,,93.394
102996,3,seminole_wars,0,0.0133415895058,0.0,0.00378086553255,history,0.11084801741725508,1,58,,74.504
102996,3,john_cabot,0,0.00488135071063,0.0,0.00367878197158,history,0.08769533090968097,1,58,,28.901
156252,0,marco_polo,1,0.120174748645,10.4225592236,0.227761669612,history,0.08877697609478152,1,12,,20.651
156252,0,seminole_wars,0,0.0168445533448,0.0,0.00480529147409,history,0.08500662156841692,1,12,,74.504
156252,0,charlemagne,0,0.0,2.17932332707,0.0376016286829,history,0.06755235307363207,1,12,,88.82
156252,0,adolf_eichmann,0,0.0,2.05996670159,0.0357914559381,history,0.07614742140784558,1,12,,41.586
156252,0,harry_s._truman,0,0.0629326136948,1.84053826312,0.0392736465202,history,0.10274485913075432,1,12,,68.941
156252,0,"camillo_benso,_count_of_cavour",0,0.00901592808156,0.0,0.00468656187677,history,0.09585250383410016,1,12,,19.996
156252,0,charles_evans_hughes,0,0.0124336894137,0.0,0.00473839593614,history,0.05649150116749103,1,12,,39.829
156252,1,marco_polo,1,0.0870435920735,8.07499830227,0.181915353025,history,0.1273366727824139,1,27,,20.651
156252,1,john_wilkes_booth,0,0.0,1.79593853987,0.0352877966789,history,0.08256226079059262,1,27,,56.523
156252,1,napoleon_iii,0,0.0,1.70943074519,0.0338313276977,history,0.05509325131624963,1,27,,170.082
156252,2,marco_polo,1,0.188551787014,8.7002352245,0.231376517668,history,0.12496465843253705,1,31,,20.651
156252,2,yuan_dynasty,0,0.0,3.18673410545,0.0550420878009,history,0.06387880941647074,1,31,,43.934
156252,2,kublai_khan,0,0.0,1.95182421522,0.0355476220491,history,0.05412063706484302,1,31,,59.604
156252,2,amerigo_vespucci,0,0.0,1.96166893536,0.035703032222,history,0.12576924487796015,1,31,,18.467
166330,0,brook_farm,1,0.0,4.3007724708,0.0606386826058,history,0.3015984719010757,1,7,,32.683
166330,0,carthage,0,0.0,5.35779227875,0.0745703188797,history,0.08617346718945237,1,7,,23.209
166330,0,ming_dynasty,0,0.0,2.26087407759,0.0337525994537,history,0.15885025170395553,1,7,,87.234
166330,0,black_panther_party,0,0.0,2.96374862787,0.043016562633,history,0.1336180612748135,1,7,,58.803
166330,0,spanish_civil_war,0,0.0110561817709,0.0,0.00409975437792,history,0.11123673365184726,1,7,,78.34
166330,0,wounded_knee_massacre,0,0.0308376134675,0.0,0.00436047580367,history,0.1589067217543302,1,7,,36.859
166330,0,bonus_army,0,0.0,2.46733389708,0.0364737623767,history,0.1861383574503901,1,7,,17.652
166330,0,george_washington,0,0.0,1.94646857377,0.0296087006461,history,0.1543782718653405,1,7,,82.358
166330,0,dawes_plan,0,0.0379368910135,0.0,0.00445404505548,history,0.21799157099258828,1,7,,5.898
166330,0,black_hole_of_calcutta,0,0.0632612365764,0.0,0.00478782269011,history,0.2747082332715978,1,7,,16.121
166330,1,brook_farm,1,0.395621600704,3.92518564715,0.143883777486,history,0.19450915941446187,1,14,,32.683
166330,1,han_dynasty,0,0.0,2.33158315779,0.0386483830495,history,0.09676482921007644,1,14,,101.867
166330,2,brook_farm,1,0.497720581216,6.31473443345,0.255402868292,history,0.11583129717939863,1,28,,32.683
166330,2,brigham_young,0,0.00957047574488,0.0,0.00449514131843,history,0.06940909721900884,1,28,,21.611
166330,2,charles_stewart_parnell,0,0.0146019206975,0.0,0.00456820079235,history,0.0624819763529751,1,28,,52.015
166330,2,benjamin_disraeli,0,0.0,1.93926135275,0.0325153624721,history,0.07350572359878396,1,28,,101.547
166330,2,black_panther_party,0,0.0,1.81711351508,0.0307417056312,history,0.07531199817307668,1,28,,58.803
166330,2,jane_addams,0,0.0,1.74937030124,0.0297580352122,history,0.04934873194039214,1,28,,52.831
166330,2,civilian_conservation_corps,0,0.00895175192347,0.0,0.00448615709277,history,0.09873926577090926,1,28,,36.532
166330,3,brook_farm,1,0.840779259165,7.84912380669,0.384262985929,history,0.1419358348036866,1,36,,32.683
166330,3,susan_b._anthony,0,0.0,1.49309384433,0.0222351618484,history,0.06722967378705083,1,36,,83.875
166330,3,second_bank_of_the_united_states,0,0.00257755905341,0.0,0.00375209642179,history,0.04891116227971165,1,36,,22.149
166330,3,ming_dynasty,0,0.0,1.51615839403,0.0225211725316,history,0.05063010599842569,1,36,,87.234
146014,0,herbert_hoover,1,0.0,4.21835419193,0.0655834040236,history,0.13922447476444116,1,11,,80.968
146014,0,ronald_reagan,0,0.0,2.29374198144,0.0376478737779,history,0.15378257973579587,1,11,,96.358
146014,0,charles_de_gaulle,0,0.0,3.0016797811,0.0479235114917,history,0.11947382561600413,1,11,,155.987
146014,0,cardinal_mazarin,0,0.00823438102197,0.0,0.00447398744893,history,0.15486217266632696,1,11,,18.198
146014,0,george_armstrong_custer,0,0.0102750470903,0.0,0.0045036074879,history,0.11838544114057999,1,11,,49.914
146014,1,herbert_hoover,1,0.0564654240561,4.92332906737,0.0936675613247,history,2.443352106181866,1,24,,80.968
146014,1,brian_mulroney,0,0.00692997824581,0.0,0.00463217521472,history,2.44575535665853,1,24,,61.45
146014,1,jimmy_carter,0,0.0237639557923,0.0,0.00488623294477,history,2.500946869605045,1,24,,75.688
146014,1,earl_warren,0,0.015765980365,2.22186534655,0.04006006483,history,2.388980812942907,1,24,,39.888
146014,1,mikhail_gorbachev,0,0.0,2.0411746082,0.035332915525,history,2.48799995919221,1,24,,65.347
146014,1,douglas_macarthur,0,0.0239802865446,2.57498474565,0.0468574386297,history,2.3294099091106246,1,24,,84.535
146014,1,tang_dynasty,0,0.0,2.42214310868,0.0410824772185,history,2.479576760961196,1,24,,92.052
146014,2,herbert_hoover,1,0.185254088612,5.81456112746,0.149230132257,history,1.7248436772199247,1,35,,80.968
146014,2,william_mckinley,0,0.0,1.91793641833,0.0334651192054,history,1.8238150853152926,1,35,,79.629
146014,2,winston_churchill,0,0.0,2.84422963383,0.0474414048282,history,1.767897052124509,1,35,,106.939
146021,0,john_marshall,1,0.406929153226,2.72493203378,0.105601911354,history,0.07665274496673591,1,17,,55.253
146021,0,millard_fillmore,0,0.0,2.14820455726,0.0362701392123,history,0.08996299249626859,1,17,,28.77
146021,0,warren_g._harding,0,0.00278895533581,2.26486126898,0.0383516607323,history,0.17651264140377904,1,17,,106.308
146021,0,alexander_hamilton,0,0.00296712553986,2.68781913477,0.0447023213788,history,0.0750419766056638,1,17,,87.794
146021,0,lewis_cass,0,0.00323980784998,0.0,0.00449249635322,history,0.10840192335984018,1,17,,7.597
146021,0,john_adams,0,0.00842848033574,2.92967783201,0.049191939102,history,0.0,1,17,,0.032
146021,1,john_marshall,1,0.709363141926,4.49870764184,0.217201226941,history,5.296846626729167,1,30,,55.253
146021,1,xyz_affair,0,0.00245175404032,0.0,0.00406881461565,history,5.1621873734973684,1,30,,18.939
146021,1,louis_brandeis,0,0.0,2.45213769356,0.0370238820647,history,5.386465731803558,1,30,,87.856
146021,2,john_marshall,1,0.734132349039,4.43324440235,0.22121025879,history,4.4386730132300505,1,36,,55.253
146021,2,franklin_pierce,0,0.0,2.22225973516,0.0341964695631,history,4.392076421033327,1,36,,55.738
146021,2,ulysses_s._grant,0,0.0,2.19534070409,0.0338315048397,history,4.369693749259719,1,36,,102.251
146021,2,xyz_affair,0,0.00333979780922,0.0,0.00411264154063,history,4.310622994291615,1,36,,18.939
146021,2,alien_and_sedition_acts,0,0.0018880993594,0.0,0.00409295960178,history,4.321529963963524,1,36,,13.659
170598,0,jacques_cartier,1,0.583990714428,5.43918537751,0.227509311188,history,0.18883193957377933,1,10,,18.535
170598,0,john_paul_jones,0,0.0,2.79890796078,0.0416899286611,history,0.22309571868692235,1,10,,28.239
170598,1,jacques_cartier,1,0.275722750215,5.53098079995,0.186947798426,history,0.19152953871054762,1,20,,18.535
170598,1,ancient_corinth,0,0.0,1.67055691744,0.0329211949541,history,0.14486101947735291,1,20,,34.861
170598,1,clarence_darrow,0,0.00698894848797,0.0,0.00512872423653,history,0.128303395874296,1,20,,30.007
170598,1,charles_de_gaulle,0,0.0087597323496,1.80121166669,0.0361289892325,history,0.15129465917031548,1,20,,155.987
170598,1,henry_i_of_england,0,0.0,1.60627227323,0.0318472207462,history,0.20938652251530773,1,20,,59.937
170598,1,henry_morton_stanley,0,0.00849406933214,0.0,0.00515386960346,history,0.09856786687539862,1,20,,17.247
170598,2,jacques_cartier,1,0.707388509974,7.48791194632,0.334665522735,history,0.3713165870610451,1,34,,18.535
170598,2,war_of_the_spanish_succession,0,0.0110731546996,1.61482137419,0.0254087762105,history,0.22496507598618762,1,34,,48.635
170598,2,daniel_boone,0,0.0,2.04744639413,0.0300406887955,history,0.2584977382947306,1,34,,49.039
170598,2,christopher_columbus,0,0.00339558828432,3.55152800763,0.0498465688855,history,0.3392305425066992,1,34,,74.043
170598,3,jacques_cartier,1,0.727030172517,7.54486114981,0.329023422134,history,0.37091988130563797,1,40,,18.535
170598,3,christopher_columbus,0,0.0,3.75114826959,0.0496315392421,history,0.3227854084788569,1,40,,74.043
170598,3,samuel_de_champlain,0,0.0468456884967,4.59121268501,0.0692805296582,history,0.2925206485163659,1,40,,39.228
170598,3,zebulon_pike,0,0.00293556085861,0.0,0.00371133248552,history,0.2001566443303455,1,40,,11.491
148073,0,hull_house,1,0.218213856174,7.35776261995,0.168130455716,history,0.07878712843427466,1,11,,24.231
148073,0,elizabeth_cady_stanton,0,0.00258019295766,0.0,0.00384589319799,history,0.053359043805934994,1,11,,49.408
148073,0,ulysses_s._grant,0,0.00303877973491,0.0,0.00385172198589,history,0.04889927726868197,1,11,,102.251
148073,0,seminole_wars,0,0.0,1.92943388869,0.0283368337632,history,0.06711049071190808,1,11,,74.504
148073,1,hull_house,1,0.156778127993,7.48175443469,0.158886573244,history,0.11077588734743879,1,19,,24.231
148073,1,clara_barton,0,0.00656990215663,0.0,0.00411107260064,history,0.06394382244544429,1,19,,18.108
148073,1,david_livingstone,0,0.0329064721962,0.0,0.00446424344593,history,0.04149488675911549,1,19,,39.32
148073,1,herbert_hoover,0,0.00389594013602,0.0,0.00407521502976,history,0.04420199793030645,1,19,,80.968
148073,1,mali_empire,0,0.00525710610591,0.0,0.00409346813316,history,0.05552848978223403,1,19,,50.235
148073,2,hull_house,1,0.0509743516748,6.83723175795,0.132420665077,history,0.15536733450344356,1,34,,24.231
148073,2,mary_baker_eddy,0,0.0219304880016,1.64791624811,0.0331499572851,history,0.06731221116942117,1,34,,48.064
148073,2,john_brown_(abolitionist),0,0.0,1.68257882754,0.0314414309812,history,0.08272617784190506,1,34,,78.928
148073,2,stephen_a._douglas,0,0.0136378432446,0.0,0.0049739372097,history,0.09637103864309578,1,34,,34.792
148073,2,brook_farm,0,0.010181410307,2.779708227,0.0504982030752,history,0.14668536080099207,1,34,,32.683
148073,3,hull_house,1,0.134065473495,7.78802120756,0.172415431384,history,0.16404605670422187,1,40,,24.231
148073,3,brigham_young,0,0.0,2.05055673963,0.0346314442086,history,0.10642728240248021,1,40,,21.611
148073,3,booker_t._washington,0,0.0,2.17232860119,0.0364255448822,history,0.12516325642141923,1,40,,36.752
148073,3,mary_baker_eddy,0,0.0126132347937,0.0,0.0046058227896,history,0.06033621837549934,1,40,,48.064
148073,3,black_panther_party,0,0.0,1.63081517467,0.0284472682031,history,0.16113123480094552,1,40,,58.803
146026,0,benjamin_disraeli,1,0.0313151697171,6.81796091813,0.121177040962,history,0.039390627000305274,1,12,,101.547
146026,0,alexander_ii_of_russia,0,0.0,1.87852191137,0.0335820040806,history,0.047745068616484324,1,12,,36.653
146026,0,john_wycliffe,0,0.0176740542763,0.0,0.00489695849802,history,0.03811954288649204,1,12,,41.536
146026,0,oliver_cromwell,0,0.0,3.17035189892,0.0534956160056,history,0.01955503905420657,1,12,,89.491
146026,0,jimmy_carter,0,0.0,2.45162719327,0.0424164453662,history,0.020919212204488603,1,12,,75.688
146026,0,henry_the_navigator,0,0.0,6.81796091813,0.109723657747,history,0.00649772579597141,1,12,,12.825
146026,1,benjamin_disraeli,1,0.00813819619323,5.19282322871,0.097390600097,history,0.09059844210070214,1,25,,101.547
146026,1,jawaharlal_nehru,0,0.0110007690506,0.0,0.00536856976199,history,0.07976533552902429,1,25,,77.728
146026,1,jimmy_carter,0,0.0,2.05684314064,0.0406843907724,history,0.08508614311383575,1,25,,75.688
146026,2,benjamin_disraeli,1,0.0223832296108,5.52891690271,0.0990297810548,history,0.07655758957317396,1,31,,101.547
146026,2,cultural_revolution,0,0.0142852587618,0.0,0.00496879156733,history,0.05529795922881466,1,31,,93.336
146026,2,napoleon_iii,0,0.00902492685098,2.16545430873,0.0401509646353,history,0.06543333367472463,1,31,,170.082
146026,2,mustafa_kemal_ataturk,0,0.00954942497677,0.0,0.0048939189148,history,0,0,31,,0.0
146026,3,benjamin_disraeli,1,0.0539310029598,6.15215671156,0.116372038793,history,0.071465851843411,1,35,,101.547
146026,3,jawaharlal_nehru,0,0.0288651903709,2.09503650591,0.0401379486919,history,0.06322413691701464,1,35,,77.728
100972,0,roger_b._taney,1,0.0105531478809,3.63551278748,0.0654358059616,history,0.0,1,13,,0.04
100972,0,hartford_convention,0,0.0100545714374,0.0,0.00498009452451,history,0.1525614260478561,1,13,,19.16
100972,1,roger_b._taney,1,0.0680021275073,3.74660750891,0.0843389352551,history,0.0,1,34,,0.04
100972,1,hartford_convention,0,0.00713412195479,0.0,0.00521838388612,history,0.3039420361046297,1,34,,19.16
100972,1,jawaharlal_nehru,0,0.00940241748093,0.0,0.00525692352069,history,0.2940116968977793,1,34,,77.728
100972,1,alexander_hamilton,0,0.0195728101749,0.0,0.00542972429259,history,0.3098831623224956,1,34,,87.794
100972,2,roger_b._taney,1,0.0490965008678,5.25539809385,0.107803575827,history,0.0,1,54,,0.04
100972,2,alexander_hamilton,0,0.00789219873796,0.0,0.00513443222064,history,0.2216889874360772,1,54,,87.794
100972,2,treaty_of_ghent,0,0.0104051354065,0.0,0.00517633813138,history,0.19679615853898533,1,54,,11.292
100972,3,roger_b._taney,1,0.0480027156931,5.45862785604,0.112421831247,history,0.0,1,68,,0.04
100972,3,treaty_of_ghent,0,0.0109999660965,0.0,0.00523396247841,history,0.1666979225271405,1,68,,11.292
100972,3,chester_a._arthur,0,0.0,2.02417015621,0.039114536068,history,0.20779251903357687,1,68,,53.999
100972,3,william_h._seward,0,0.00829327981872,0.0,0.00518841040136,history,0.27132785492829253,1,68,,67.316
100972,4,roger_b._taney,1,0.0641809241101,5.86895623106,0.124850754061,history,0.0,1,85,,0.04
100972,4,thomas_jefferson,0,0.00938735370365,0.0,0.0051580565563,history,0.16796055600290752,1,85,,127.621
100972,4,james_buchanan,0,0.0,2.45869076863,0.0459924519719,history,0.19388176168802773,1,85,,47.755
100972,4,schenck_v._united_states,0,0.0137647678127,0.0,0.00523103610532,history,0.29907140175873675,1,85,,9.559
115310,0,parthian_empire,1,0.0,2.40962774229,0.0446054567121,history,0.14919129949804796,1,11,,65.2
115310,0,muhammad,0,0.0,3.59959303088,0.0641944741777,history,0.0,1,11,,0.097
115310,0,byzantine_empire,0,0.0100532463128,2.03153833615,0.039667602181,history,0.15476952967584057,1,11,,93.394
115310,0,carthage,0,0.0184255730591,0.0,0.00524187064275,history,0.4347843117286006,1,11,,23.209
115310,1,parthian_empire,1,0.0,5.12502737594,0.0911874110854,history,0.11162235855487389,1,18,,65.2
115310,1,ivan_the_terrible,0,0.0118086344127,0.0,0.00524108362149,history,0.11729114087879376,1,18,,41.208
115310,1,carthage,0,0.0171783167108,0.0,0.00533134075628,history,0.2872448906315079,1,18,,23.209
115310,2,parthian_empire,1,0.0104386471049,7.63114487434,0.132665137306,history,0.07880262322826317,1,29,,65.2
115310,2,portugal,0,0.0184230009032,2.47126508949,0.047547495668,history,0.09251773142130022,1,29,,125.605
115310,2,akbar,0,0.0,2.19133971256,0.0402716432787,history,0.08422690286653696,1,29,,78.196
115310,2,ethiopia,0,0.0124227000127,1.97688271032,0.038329079221,history,0.09681307825215728,1,29,,83.702
115310,2,khmer_empire,0,0.0105963986491,1.80132871193,0.0351670190079,history,0.07983892224017079,1,29,,31.529
115310,2,mao_zedong,0,0.0,2.26464640784,0.0414566206094,history,0.07285410510115337,1,29,,106.022
115310,3,parthian_empire,1,0.0490194970606,8.72124398229,0.169549729303,history,0.07443161313605197,1,34,,65.2
115310,3,hanseatic_league,0,0.0151091317642,0.0,0.00509053265312,history,0.0973632851104451,1,34,,40.177
115310,3,ivan_the_terrible,0,0.0079585635344,0.0,0.00497501647985,history,0.06923270181689449,1,34,,41.208
115310,4,parthian_empire,1,0.283152907432,9.80574468142,0.269915839545,history,0.07100658941149739,1,54,,65.2
115310,4,hadrian,0,0.00884704005398,0.0,0.00424367681864,history,0.05280682152961907,1,54,,46.641
115310,4,darius_i,0,0.0209544596597,0.0,0.004410037409,history,0.0909625917867495,1,54,,30.334
115310,4,safavid_dynasty,0,0.0,1.96364527822,0.0311033545639,history,0.07821105608990661,1,54,,101.577
115310,5,parthian_empire,1,0.243992878437,9.30795075453,0.237775379333,history,0.06940833939898097,1,59,,65.2
115310,5,darius_i,0,0.0240132371492,0.0,0.00442208318897,history,0.09498766836564218,1,59,,30.334
115310,5,carthage,0,0.0114131070874,0.0,0.00425011853772,history,0.12122708096143299,1,59,,23.209
115310,5,mali_empire,0,0.0,2.41826964435,0.0370985290698,history,0.1332719270277155,1,59,,50.235
115310,5,chandragupta_maurya,0,0.00656892031891,0.0,0.00418400581634,history,0.09966891797610483,1,59,,18.706
170608,0,stephen_a._douglas,1,0.628884563551,4.12279680045,0.183969887601,history,0.11496895838123707,1,13,,34.792
170608,0,alexander_h._stephens,0,0.00851004752727,0.0,0.00414456140019,history,0.08051400138484083,1,13,,19.108
170608,0,john_c._calhoun,0,0.00217693763337,3.18438845119,0.0471493697408,history,0.08416544442804061,1,13,,55.751
170608,1,stephen_a._douglas,1,0.842240513557,4.84473384272,0.26126197573,history,0.10778339848240975,1,24,,34.792
170608,1,james_g._blaine,0,0.0,2.60786332971,0.0387838555308,history,0.08833177739743789,1,24,,51.416
170608,1,william_mckinley,0,0.0,1.87048582062,0.0289490250929,history,0.08895419173081834,1,24,,79.629
170608,2,stephen_a._douglas,1,0.883836502887,5.14219943576,0.278590706298,history,0.12838200352571472,1,30,,34.792
170608,2,jefferson_davis,0,0.0,2.48600604914,0.0361412986774,history,0.08023471648404287,1,30,,55.67
170608,2,john_tyler,0,0.0,2.17003817026,0.0320424240584,history,0.09922333592367706,1,30,,75.923
170608,2,john_sherman,0,0.0,2.57975469608,0.0373574474545,history,0.2254206688809759,1,30,,66.838
2673,0,darius_i,1,0.0,5.44172336099,0.075943373113,history,0.1318652337311268,1,8,,30.334
2673,0,prague_spring,0,0.0,3.0346561315,0.0441061017531,history,0.08437518342431179,1,8,,34.074
2673,0,charles_martel,0,0.0252985250295,0.0,0.00430258751706,history,0.20805934571757356,1,8,,48.664
2673,0,harry_s._truman,0,0.0787788836598,0.0,0.00500994984965,history,0.7089395280022048,1,8,,68.941
2673,0,roger_williams_(theologian),0,0.0,2.83508373667,0.0414664411685,history,0.07528677416705451,1,8,,36.527
2673,1,darius_i,1,0.0,4.15326805946,0.0675337028439,history,0.16071075360981077,1,16,,30.334
2673,2,darius_i,1,0.0,4.23013848538,0.0733754579267,history,0.1254846579054271,1,31,,30.334
2673,2,eleanor_of_aquitaine,0,0.0,2.33473279893,0.0426752352626,history,0.12738585596385127,1,31,,53.685
2673,2,martin_luther,0,0.0088845500942,0.0,0.00500305793802,history,0.13437426910222142,1,31,,101.786
2673,2,kublai_khan,0,0.0,2.81579606867,0.0504671025141,history,0.10553524227644388,1,31,,59.604
2673,2,safavid_dynasty,0,0.0,1.96193820014,0.0366370149108,history,0.11432610951107487,1,31,,101.577
2673,3,darius_i,1,0.0,4.789570447,0.0857413155683,history,0.12298968915307018,1,52,,30.334
2673,3,maria_theresa,0,0.0105557695113,0.0,0.00523176965768,history,0.07369070223662012,1,52,,53.759
2673,3,diocletian,0,0.0,2.66701997823,0.0499838245487,history,0.10294202305261677,1,52,,96.208
2673,3,antonio_lopez_de_santa_anna,0,0.0,2.67570882621,0.0501302009992,history,0,0,52,,0.0
2673,4,darius_i,1,0.00643656503478,5.34574262148,0.0947701030868,history,0.11843451548073425,1,54,,30.334
2673,4,martin_luther,0,0.00577801810761,0.0,0.00502501321336,history,0.09296919972258427,1,54,,101.786
2673,4,cyrus_the_great,0,0.00785897334112,2.924539268,0.0543787447973,history,0.09297860485099926,1,54,,55.17
2673,4,battle_of_actium,0,0.0140411155593,0.0,0.0051608050997,history,0.10925686601362276,1,54,,17.797
2673,5,darius_i,1,0.016564360587,5.52792737277,0.0938759744563,history,0.12856860288784863,1,60,,30.334
2673,5,mughal_empire,0,0.0,2.22881908633,0.0386026681116,history,0.13874494333188458,1,60,,29.911
2673,5,maria_theresa,0,0.00952124504636,0.0,0.00472487176351,history,0.0787465044612685,1,60,,53.759
2673,5,akbar,0,0.0,2.59120484457,0.0441345217857,history,0.11701365798762085,1,60,,78.196
2673,5,battle_of_salamis,0,0.0,3.6926534742,0.0609482417238,history,0.07913000551732148,1,60,,45.916
2673,5,battle_of_marathon,0,0.00858348478203,4.16524105755,0.07011257153,history,0.08153691500055847,1,60,,44.765
110903,0,girolamo_savonarola,1,0.0,2.79796789283,0.0453082416399,history,0.16768553858043256,1,7,,39.189
